feature,MI score
recursion,0.000482193
reordering,0.000482193
september,0.000482193
sketches,0.000482193
starburst,0.000482193
summaries,0.000482193
timestamp,0.000482193
topss,0.000482193
transposed,0.000482193
triggers,0.000482193
warping,0.000482193
prediction,0.0004816
operations,0.000481354
presence,0.000481354
layer,0.000480516
task,0.000480516
sensor,0.000479057
activities,0.000477574
double,0.000477574
mobility,0.000477574
extensible,0.000474939
processor,0.000474939
extended,0.000472887
editorial,0.000471646
freshness,0.000471646
geo,0.000471646
lists,0.000471646
multiversion,0.000471646
native,0.000471646
near,0.000471646
nothing,0.000471646
shedding,0.000471646
surface,0.000467161
abstractions,0.000464604
anomaly,0.000464604
breakdown,0.000464604
characterizing,0.000464604
colony,0.000464604
companies,0.000464604
contracts,0.000464604
discussion,0.000464604
face,0.000464604
organic,0.000464604
reviews,0.000464604
socio,0.000464604
substrate,0.000464604
symposium,0.000464604
zno,0.000464604
coding,0.000463867
company,0.000463867
module,0.000463867
nets,0.000463867
client,0.00045907
applications,0.000455662
enhancing,0.000453832
scenarios,0.000453832
second,0.000453832
integrating,0.000451639
channel,0.000449075
c,0.000443016
legacy,0.000442053
regression,0.000442053
at,0.000440569
context,0.000440569
bioinformatics,0.000438059
private,0.000438059
read,0.000438059
visualization,0.000437093
al,0.000432863
centered,0.000432863
noise,0.000432863
step,0.000432863
analog,0.000428847
beam,0.000428847
capacitive,0.000428847
characteristic,0.000428847
circuits,0.000428847
cmm,0.000428847
conformance,0.000428847
dependent,0.000428847
detect,0.000428847
detector,0.000428847
eclipse,0.000428847
inspections,0.000428847
pressure,0.000428847
programmers,0.000428847
smells,0.000428847
stress,0.000428847
switch,0.000428847
transmission,0.000428847
writing,0.000428847
recursive,0.000428361
algebraic,0.000428134
replication,0.000428134
game,0.000427436
analytic,0.000426344
knn,0.000424592
throughput,0.000424592
how,0.000423298
net,0.000420854
third,0.000420854
runtime,0.000417242
resolution,0.000413094
inter,0.000402101
modularity,0.000402101
automation,0.000401347
problem,0.000397274
set,0.000396763
pattern,0.000396667
2009,0.000393093
academic,0.000393093
accelerometer,0.000393093
chemical,0.000393093
culture,0.000393093
ecosystems,0.000393093
electric,0.000393093
experimentation,0.000393093
factory,0.000393093
fixing,0.000393093
floss,0.000393093
governance,0.000393093
invariant,0.000393093
maintainability,0.000393093
programmer,0.000393093
reconfiguration,0.000393093
sensors,0.000393093
styles,0.000393093
sup,0.000393093
synchronous,0.000393093
timed,0.000393093
twenty,0.000393093
vulnerabilities,0.000393093
water,0.000393093
workbench,0.000393093
working,0.000393093
planning,0.000392744
fuzzy,0.000386887
scaling,0.000384933
an,0.000381275
services,0.000379118
3d,0.000375585
systems,0.000371935
low,0.000371753
descriptions,0.000371605
educational,0.000371605
means,0.000371605
realization,0.000371605
cross,0.000369607
small,0.000369607
architectures,0.000368794
structures,0.000367952
contention,0.000367813
cpu,0.000367813
disclosure,0.000367813
grams,0.000367813
heterogenous,0.000367813
interesting,0.000367813
locally,0.000367813
lp,0.000367813
norms,0.000367813
ontological,0.000367813
prefetching,0.000367813
publication,0.000367813
reconciliation,0.000367813
regions,0.000367813
rights,0.000367813
serial,0.000367813
skewed,0.000367813
storing,0.000367813
document,0.000367465
diagram,0.000365335
parameters,0.000365335
sensing,0.000365335
1978,0.00036162
acyclic,0.00036162
addressable,0.00036162
anonymizing,0.00036162
authenticated,0.00036162
bitmap,0.00036162
bookmark,0.00036162
cient,0.00036162
codd,0.00036162
coral,0.00036162
counts,0.00036162
cpus,0.00036162
cubing,0.00036162
cupid,0.00036162
curse,0.00036162
disseminating,0.00036162
distances,0.00036162
dream,0.00036162
encipherment,0.00036162
equijoin,0.00036162
euclidean,0.00036162
expensive,0.00036162
expressed,0.00036162
extendible,0.00036162
frequently,0.00036162
gamma,0.00036162
genomic,0.00036162
granularities,0.00036162
guessing,0.00036162
hippocratic,0.00036162
hypothetical,0.00036162
ingres,0.00036162
intervals,0.00036162
inverse,0.00036162
iro,0.00036162
maximal,0.00036162
maximization,0.00036162
microaggregation,0.00036162
microdata,0.00036162
monotonic,0.00036162
multiprocessors,0.00036162
navigational,0.00036162
nosql,0.00036162
objectrank,0.00036162
oodbms,0.00036162
oracle8i,0.00036162
ordbms,0.00036162
outer,0.00036162
phrase,0.00036162
piecewise,0.00036162
predictions,0.00036162
probing,0.00036162
providers,0.00036162
rdb,0.00036162
restart,0.00036162
sabre,0.00036162
schemasql,0.00036162
scoring,0.00036162
sky,0.00036162
stars,0.00036162
stored,0.00036162
subgraphs,0.00036162
sundgren,0.00036162
surfing,0.00036162
thousand,0.00036162
timber,0.00036162
timestamping,0.00036162
tuples,0.00036162
voronoi,0.00036162
wavecluster,0.00036162
xwave,0.00036162
metadata,0.000360175
predicate,0.000360175
high,0.000360064
adopting,0.000357343
assertion,0.000357343
ast,0.000357343
audio,0.000357343
capacitor,0.000357343
condition,0.000357343
correction,0.000357343
coupler,0.000357343
diffusion,0.000357343
diodes,0.000357343
economy,0.000357343
erp,0.000357343
examination,0.000357343
families,0.000357343
generate,0.000357343
help,0.000357343
interference,0.000357343
malaysia,0.000357343
mu,0.000357343
parameterized,0.000357343
perspectives,0.000357343
professional,0.000357343
radar,0.000357343
reflective,0.000357343
resonance,0.000357343
risks,0.000357343
rough,0.000357343
shape,0.000357343
shelf,0.000357343
sic,0.000357343
solar,0.000357343
sound,0.000357343
stakeholder,0.000357343
successful,0.000357343
thickness,0.000357343
tourism,0.000357343
transistors,0.000357343
urban,0.000357343
uwb,0.000357343
for,0.000354393
framework,0.000353025
cad,0.000350087
regular,0.000350087
summarization,0.000350087
device,0.000344761
prototyping,0.000344761
description,0.000344717
measuring,0.000344717
scale,0.00034447
bottom,0.00034435
counting,0.00034435
filters,0.00034435
guest,0.00034435
ordered,0.00034435
preservation,0.00034435
shortest,0.00034435
methodology,0.000344275
complete,0.000342608
1st,0.000341405
4,0.000341405
coupling,0.000341405
ide,0.000341405
keynote,0.000341405
release,0.000341405
soft,0.000341405
grouping,0.00033945
ontologies,0.00033945
outsourced,0.00033945
sliding,0.00033945
learned,0.00033809
slicing,0.00033809
tasks,0.00033809
tests,0.00033809
robust,0.000332554
sequences,0.000332407
exploration,0.000332367
highly,0.000332367
interactive,0.000332258
hierarchical,0.000325239
applied,0.000325132
build,0.000325132
trust,0.000325132
medical,0.00032248
5th,0.000321595
acceptance,0.000321595
affect,0.000321595
aluminum,0.000321595
animation,0.000321595
benefit,0.000321595
bpel,0.000321595
cohesion,0.000321595
completely,0.000321595
copper,0.000321595
corporate,0.000321595
degradation,0.000321595
develop,0.000321595
discipline,0.000321595
elements,0.000321595
emotion,0.000321595
esd,0.000321595
fpga,0.000321595
gel,0.000321595
guidelines,0.000321595
hemt,0.000321595
heterojunction,0.000321595
ic,0.000321595
ieee,0.000321595
interprocedural,0.000321595
introductory,0.000321595
lasers,0.000321595
material,0.000321595
novice,0.000321595
oo,0.000321595
pitfalls,0.000321595
polymer,0.000321595
reflection,0.000321595
schottky,0.000321595
shanghai,0.000321595
simulating,0.000321595
soi,0.000321595
sol,0.000321595
spectrum,0.000321595
suites,0.000321595
sustainability,0.000321595
